feature1,feature2,feature3,feature4,target
2.4040508568145382,2.5157659271337485,1.6228499323474987,3.5881230338775327,0
3.8861859012105304,4.2669111491866225,-0.06762042938259438,3.5123937759275066,0
2.174577812831839,2.292330534381219,0.8576205149787065,3.567441812180379,0
2.2575503907227645,3.443819428146228,1.1202956317118988,4.394452142378297,0
1.9255540842338328,3.7746340534293368,1.514438834058749,3.579015519179737,0
0.08122878470095851,2.073069528421917,1.7116148780888898,4.289774856896413,0
1.973486124550783,2.9404746439382,-0.12464209183786923,6.075400798645439,0
2.0602302099410266,-0.24126734006907258,-0.5341141707356223,4.8711247034316925,0
4.463242112485286,1.9756123586657102,2.277676821898509,3.673976467832159,0
1.8076390352188776,2.7474318486068396,1.3323140119795918,5.201213922163944,0
2.3015473423336124,1.7522168180351505,0.2515134634434464,3.5919246269784484,0
1.9652882302947567,4.632411303931635,2.551151975522523,1.9618754648221461,0
0.831321962380468,1.5698586220393673,1.1156746342928587,2.9919136890825957,0
3.1428228145150205,2.559955513303016,2.1792971840638264,2.1292080789741443,0
2.7519330326867744,3.1307405772860912,1.0675184814101089,3.6484865159586914,0
2.791031947043047,4.441273289066116,3.060747924881987,4.018418379189551,0
1.090612545205261,1.5641378488205606,2.7553408424432044,5.676437312275283,0
3.402794310936099,4.16316375215496,0.7510358515209266,4.326927373764162,0
0.5981489372077191,3.010233061019587,1.9715709509543555,3.7808994711911357,0
2.5868570938002704,2.018491348952049,1.6453759495851474,4.829405581183489,0
4.190455625809978,3.462103474263271,2.368631557532349,1.7888646909921149,0
1.0094636748693118,3.19905969557347,0.035076539419895525,4.235614558108566,0
1.433702270397228,2.3997831228412054,1.6860514599984393,4.770865193886967,0
2.099651365087641,3.0698020849900187,2.058424486849588,2.5214137542201582,0
1.4965243458838007,2.61468640313824,-0.7587394864231143,5.143754043206929,0
0.4493365689338673,3.113517345251248,-0.1832585126657751,4.338496407494414,0
2.0685629748060275,3.6621306745210465,-1.0392321777601006,3.5847120860991986,0
0.9376962862738951,4.586016816145352,0.7305931655554423,4.632781866106285,0
2.4735924306351817,1.762184501173151,1.7175422557959623,6.270692857804396,0
1.0805757657661967,5.133033374656266,2.502357052096028,4.1818662550584955,0
3.5499344050175394,1.0479122004774981,1.0740947804197751,4.248220586300336,0
1.2167467076637628,2.8482149049644168,2.628615545571292,3.5406391004597557,0
1.6779384837943243,3.5883172064845765,-0.3801014582148914,3.1501556305352083,0
2.81351721736967,3.2809918677350325,-0.7033824393551547,4.830335816544245,0
0.7691356835660448,2.3773004801794064,0.9444523011033812,3.1439161740911326,0
2.2274599346041293,2.7918777496427247,1.3840654489393072,4.071566237219392,0
3.3071427542824283,2.506999065341167,0.9673052519059069,3.5223425532348833,0
0.39251676543877245,2.4106352430557885,-1.0674421000398766,4.478979825746392,0
2.184633858532304,3.8496020970210245,0.9108799604872115,4.333662105286948,0
2.2598827942484236,3.3570154859650474,-0.3044695005048532,5.037539944257899,0
2.7818228717773104,2.3070904047393457,1.6696725488300386,3.489983601145253,0
0.763049289121918,3.8995998754332506,1.3665982460968482,3.7301250647066286,0
0.6795433869157237,3.3072995208766094,0.06012021367264475,3.0212362842176925,0
2.5219415656168978,3.81286211883896,0.48613308266330646,3.555706739923888,0
2.2969846732331862,3.629628841923612,-0.05921352188895157,4.377300493044852,0
7.756988616645351,7.076766753889096,6.368673308872901,8.37443729849047,1
6.077834675822374,6.648315394383666,5.606661187672639,9.395803533437409,1
7.86960592010566,7.024126747022668,6.028744822934818,9.494030186282739,1
8.35563785880495,9.05364179660784,7.278451862607299,9.260673765823906,1
7.413434903223701,7.050601111168057,6.191099068019903,8.44969484615458,1
8.876795812558067,10.63238206483739,6.046436548156149,8.328376632061948,1
6.2262108008964265,8.49331790088089,4.640143859020081,8.974445929008555,1
5.755345296688583,8.184836123694874,6.746253566027221,10.172729019259364,1
5.221279751095722,7.141642219818786,6.645484181141075,9.543600154594433,1
8.496044311489182,8.70030987940899,8.16325472330546,8.629385667913894,1
7.654365656354058,7.424362173762226,5.692221765046999,9.771698710648344,1
6.944415329089545,8.122009814645361,6.219150327663939,6.1514573793699245,1
7.27996862631982,10.560084538268795,6.2493836837107555,10.148765700372103,1
5.874510952701623,7.90394010027535,7.577453279763475,7.2602862212219,1
9.445751979616826,9.149273326285677,5.904704467613048,8.637559058596867,1
7.129221181975227,7.296823574874113,6.2790215257703395,7.880330105373856,1
7.109394794604893,7.9650115095030385,6.607896509716539,7.705318524279094,1
7.725766623898692,9.77080063563551,6.186609123156358,10.16082678737852,1
7.481009231736714,7.373032942212233,5.5535663854494715,8.532298798688108,1
7.223884024279132,9.812448557996928,6.1940899928983075,9.346503881730715,1
6.209525544554688,8.707751935455475,7.073631749859772,8.953079421120815,1
7.471468357135996,7.437533224105732,4.97348470058894,9.47704082722312,1
8.882024496475033,8.632407739055521,6.132969674146876,9.076821891060256,1
8.345420046154977,8.97255444962673,5.299879185060827,7.71700777581143,1
8.593186626639397,8.621809962217196,7.1950466289248425,9.99626681944714,1
6.488784323568815,6.429775280109544,4.476813095216225,8.506243416838688,1
6.010395179741419,7.272862824175132,5.441078152728411,7.443418101340249,1
6.874213079900352,7.752481364448495,6.377211875064521,8.571884839034087,1
7.055724912288695,7.925566570899954,7.56552402923434,10.50075979063431,1
8.094191518470948,8.620672097550678,5.934249738927012,9.850221742113494,1
5.307535370285181,8.177701000933254,5.444800473306802,8.651347865592141,1
8.529550319460613,6.664655641289899,7.88115706944059,8.650742295681571,1
6.8419921014210106,8.380197851005963,4.551986099583756,8.678364948782617,1
6.57311893005258,8.610585745283823,3.801194043379918,11.076747983560841,1
5.987895624739832,8.55979044793104,6.440014450053332,9.381935452231554,1
5.345143328134231,9.080780725554622,5.497945775647389,9.43004164719107,1
7.823170583961915,8.833922154548905,4.978767182869287,10.030283454031842,1
7.073317967188403,8.459180079228437,6.708356447299353,9.238789159026513,1
5.710039100258946,7.929834288541353,6.243800713771199,8.740957854179296,1
5.704921227936384,6.339039066484009,5.435921369263272,8.803650150915022,1
6.664215300709872,8.429618219132585,4.719695601329105,8.928398740585935,1
8.669021525289393,8.20768768716311,6.872457328280145,8.962777763490159,1
6.740408648636395,8.271578837195374,6.650201177958661,9.72762954363698,1
5.496857046881894,6.723251424179691,5.900824136220617,9.0519458858073,1
6.754256935914055,6.918943459591738,7.846636996047666,9.73264007721558,1
6.72727643025233,9.053152853332904,4.929915233673848,8.919283419891418,1
4.303113357058429,7.960444846143345,4.474474829075261,9.07863519031609,1
6.945705133482188,8.681500697372625,5.3080919301187555,7.001799315467892,1
6.769065469791322,8.02831837613046,5.9544139836445025,9.916327674702481,1
7.696206364813419,8.029756139495746,6.243339449322692,9.346488475897992,1
8.848956094945345,8.938283805975997,5.75876394214367,9.998010109859653,1
8.126565029547757,7.4839552717826265,6.352055396514297,6.10374462180631,1
6.731111309445169,8.096120776940984,4.748460575809556,11.088374704780728,1
5.89347409125833,7.537724711294958,7.44376460407326,8.860410371844827,1
9.573359803249861,7.565503772567684,5.917848821607431,10.108182816737516,1
7.059218434014488,7.690827876531361,7.117295831588128,7.960094072874469,1
7.013929291912946,8.222133771633713,6.342725346377704,9.61277390506257,1
6.975874912889997,7.5212513783365225,6.456753219153784,7.946584436826344,1
7.198084760767855,9.255756125573521,6.569767280232204,8.376231039304194,1
6.855639588076057,7.105392697780496,6.447708560017315,10.914031353866786,1
6.4263379931197635,7.813128355838641,6.642722759867544,8.809317599236653,1
6.453141058759607,7.560268941725825,7.329152530132431,9.217432873179723,1
6.9672467297840015,9.446977884353732,6.19652116970147,9.870067730688755,1
6.456575228866235,8.196554776511574,6.709003757588512,9.495681887972605,1
6.287154217322835,9.031844539468635,5.910264305712773,9.150418905143576,1
7.106430227691897,6.5144396269630285,7.440117215449472,9.364961002466226,1
6.745022782579145,8.267050265869258,5.32360769794073,11.403415585238275,1
8.503992988582688,8.889630795623438,7.800940432910815,8.942381202966414,1
4.349030191606988,8.082283989275425,5.9598420493556565,9.201099046714967,1
8.091506851922462,9.065480375065352,4.569224897881952,10.050654396007612,1
8.24608519249763,7.482711549899628,6.128104414910789,10.105525932957985,1
4.9266097675918505,9.40934744018558,5.318948342525119,10.18703030556038,1
6.657312405919651,10.29889812361925,6.840643548988724,9.638730222029185,1
6.628559134004209,7.637161439560341,5.3473760206976095,7.8569950872695165,1
5.5924883052821786,7.554497478599228,5.55381656678522,10.633431532301096,1
6.222183312409125,9.453384477117702,4.110459269054469,7.853654606981312,1
5.889424154534171,9.579572145730712,5.547693680750923,9.302635465239034,1
8.752270443423622,7.477139972846731,3.5761206733710433,8.245724149980642,1
7.9356783931474615,7.579813182904143,4.416097176514277,8.935861653407008,1
8.27155509499416,7.718215391139493,6.760414656144297,9.328762410303481,1
7.7216720640432355,6.655549488965723,6.785800158650832,9.321357215450274,1
5.870948228782771,7.081348053515802,6.425457561784965,9.421920754235284,1
6.475479733720226,6.995859233247932,5.033023856870787,10.613711269058648,1
7.489374561227918,7.232202434895871,5.9522886438580205,9.45353430151398,1
5.777872191108054,7.965315112613219,5.9963974609094315,8.755843364709351,1
7.712998430172388,8.23421473253652,4.841635310807457,9.964087168288357,1
6.759674601841865,9.550500492814077,7.503398301767151,10.189470488924641,1
6.625179192450402,7.001645959261209,6.877362290575672,7.7723921848630075,1
7.7109599682034915,8.984322398476584,5.779035826170336,9.597400069849858,1
7.44426331148604,7.786011155774491,6.026885838994531,9.701172742310899,1
6.63903383418092,7.950536290347567,6.208382807947553,8.702436496640008,1
8.159329803364248,8.674819492166604,3.9582651315757094,10.37570681331162,1
5.918936672400102,6.877277978437702,5.752822617479403,8.849944412967472,1
7.615935606944264,8.38240974618405,5.318015752002202,9.125576453471542,1
7.593101257968383,8.166452208213055,4.998379990105084,8.82692817571613,1
6.690453560686009,8.49245126400815,5.718899707114045,9.015579047581468,1
7.326133022242118,8.289168643907818,7.797686526849523,7.903724913104798,1
5.748886423614697,10.455300139910895,6.64084286126701,7.559949117405706,1
7.924027019206901,7.362260015748684,5.428821010217203,10.594505063224972,1
6.8150978635570105,7.469003044998182,6.572582781356159,8.153038651681673,1
6.47727697948096,7.3768594735752355,7.399355436586002,8.008607650543693,1
8.049009225836889,7.444522880839745,6.924633682912769,6.846609886396285,1
6.29565630945724,7.362612872693482,6.059630369920174,8.361038252310498,1
5.591538703636441,9.189016531107551,5.353063222294426,7.676910206592502,1
5.443370826476096,9.420504247989856,6.69822331361359,10.642015160136369,1
7.60600995134564,7.429253706250524,6.39348538542175,10.009817089342635,1
5.719570647503717,7.167644426895771,6.895193220027732,8.311849654822277,1
8.754794181984364,8.471415556386404,6.635171801681969,11.252435805344309,1
4.918070592116278,7.4477769557190285,7.049552715319335,9.981765486991595,1
8.696456368290038,8.63293181775551,5.464764788439432,8.675168616491378,1
7.211017467202619,8.2029230208513,7.317394065634326,6.500594285126427,1
6.903286888129608,6.484255885002768,6.1975996046924,11.290942572590742,1
6.4550809131910505,9.547505201330061,8.075260872625265,7.610427533236404,1
7.399136114352071,9.795877673095521,5.310812181910432,7.354601253043108,1
6.962365297575151,7.387211309515614,7.73596380316525,10.02257043200964,1
8.103301882016522,7.6122984400640155,6.197910783462648,11.439752406339274,1
7.114227648662039,8.285865390724904,5.348581996385551,10.384272818510517,1
7.150301761461877,8.334456789987025,5.5161141659456785,9.56390912005236,1
6.636387787786144,8.658544272672831,5.67965269180568,9.594754341665286,1
6.9430543762789325,10.010204538766349,6.424165946401916,9.853415558780307,1
7.307801768892059,7.82305277250595,6.5228354880355,9.758928589786764,1
5.289831607343374,7.201702755461547,5.426299996061421,9.281191423969375,1
5.651814577894287,6.620680771985473,5.975645407739017,9.104201103951876,1
7.743264094022715,7.269069960058081,8.142270358611864,8.937406872100478,1
7.170865438127942,7.966873027126203,7.727543170100711,8.246035411133324,1
6.8160166636473205,9.794557863517788,6.4363236696740325,8.719324923133225,1
7.018433933065393,7.482388700963829,6.0380034781682,7.3070431858046145,1
7.347581705361671,8.223787951638899,6.120031326718261,8.90166037320525,1
6.460240319690638,7.983577103927248,6.613517972730417,8.011408892849083,1
6.221695274597687,9.188393273448083,4.977207434801595,7.896410682784229,1
7.195845255097682,10.526932425873621,5.742623462576655,9.179894151153478,1
6.021627222384968,7.4691312270796795,4.3314159261224106,10.3920022863446,1
7.4082527557144715,7.510560557481778,6.399223122605279,9.918316606002312,1
5.297416395762159,9.044160877069071,6.647195939702741,7.429499396376823,1
8.029155637325644,8.681891489626311,5.516813537700626,8.010371863429663,1
7.472597482413043,9.846707325736034,7.573986763290033,9.940771187988215,1
7.256029734313875,8.583928185325965,4.774234336997659,8.01751260646169,1
7.982690983945514,7.64070790921294,4.53562511979018,8.775366850002975,1
8.665474444462577,8.590654830692309,6.224451818559972,9.550052099024551,1
8.01437006501813,9.108703580582908,7.047098302612154,8.031655545136365,1
5.159125768668355,8.820482181197365,7.6839276914578685,9.10537550614596,1
5.720423033264298,8.507274031107297,5.54111573713106,7.665974505081795,1
6.375181422304321,9.066674689589155,7.078680833431296,8.398632356048786,1
7.026091050210834,9.169295590445673,5.961491530499293,9.319781934142537,1
7.517659020469123,9.382158991037528,5.82737270005918,7.407006266468331,1
6.274256186846534,8.648709887589643,6.883659937486672,9.440474737960399,1
7.1867667644770785,7.832881919683146,6.65232287841342,8.98036220107332,1
6.2446170676466775,8.146713686433323,4.42360784301575,9.552489954417148,1
6.388482197008051,9.206508966508357,7.476540349725896,9.223914134064662,1
5.5933389031517775,7.183064329012764,7.380091354147451,10.364140429973844,1
